Date,Day,Time,Junction_N,Speed_N,Northbound_from,Northbound_to,Information_N,Junction_S,Speed_S,Southbound_from,Southbound_to,Information_S
26-02-2023,Sunday,15:00:00,J29-J29A,70,Chesterfield/Mansfield,Chesterfield(E)/Bolsover,,J29A-J29,67,Chesterfield(E)/Bolsover,Chesterfield/Mansfield,
26-02-2023,Sunday,15:00:00,J28-J29,70,Mansfield,Chesterfield/Mansfield,,J29-J28,70,Chesterfield/Mansfield,Mansfield,
26-02-2023,Sunday,15:00:00,J27-J28,69,Mansfield,Mansfield,,J28-J27,68,Mansfield,Mansfield,
26-02-2023,Sunday,15:00:00,J26-J27,70,Nottingham,Mansfield,,J27-J26,68,Mansfield,Nottingham,
26-02-2023,Sunday,15:00:00,J25-J26,69,Nottingham/Derby,Nottingham,,J26-J25,70,Nottingham,Nottingham/Derby,
26-02-2023,Sunday,15:00:00,J24A-J25,70,Derby,Nottingham/Derby,,J25-J24A,70,Nottingham/Derby,Derby,
26-02-2023,Sunday,15:00:00,J24-J24A,68,Derby,Derby,,J24A-J24,69,Derby,Derby,
26-02-2023,Sunday,15:00:00,J23A-J24,69,Nottingham/EastMidsAirport,Derby,,J24-J23A,68,Derby,Nottingham/EastMidsAirport,
26-02-2023,Sunday,15:00:00,J23-J23A,69,Loughborough,Nottingham/EastMidsAirport,,J23A-J23,69,Nottingham/EastMidsAirport,Loughborough,
26-02-2023,Sunday,15:00:00,J22-J23,70,Coalville/Leicester,Loughborough,,J23-J22,70,Loughborough,Coalville/Leicester,
26-02-2023,Sunday,15:00:00,J21A-J22,70,Leicester,Coalville/Leicester,Unconfirmed Roadwork,J22-J21A,70,Coalville/Leicester,Leicester,
26-02-2023,Sunday,15:00:00,J21-J21A,68,Leicester,Leicester,Unconfirmed Roadwork,J21A-J21,70,Leicester,Leicester,
26-02-2023,Sunday,15:00:00,J20-J21,70,Lutterworth/Rugby,Leicester,Unconfirmed Roadwork,J21-J20,70,Leicester,Lutterworth/Rugby,
26-02-2023,Sunday,15:00:00,J19-J20,67,Birmingham,Lutterworth/Rugby,,J20-J19,70,Lutterworth/Rugby,Birmingham,
26-02-2023,Sunday,15:00:00,J18-J19,64,Rugby,Birmingham,,J19-J18,70,Birmingham,Rugby,
26-02-2023,Sunday,15:00:00,J17-J18,69,Coventry,Rugby,,J18-J17,70,Rugby,Coventry,
26-02-2023,Sunday,15:00:00,J16-J17,66,Northampton,Coventry,,J17-J16,68,Coventry,Northampton,Unconfirmed Roadwork
26-02-2023,Sunday,15:00:00,J15A-J16,58,Northampton,Northampton,,J16-J15A,58,Northampton,Northampton,
26-02-2023,Sunday,15:00:00,J15-J15A,60,Northampton,Northampton,,J15A-J15,58,Northampton,Northampton,
26-02-2023,Sunday,15:00:00,J14-J15,64,MiltonKeynes,Northampton,Unconfirmed Roadwork,J15-J14,66,Northampton,MiltonKeynes,
26-02-2023,Sunday,15:00:00,J13-J14,66,MiltonKeynes,MiltonKeynes,,J14-J13,69,MiltonKeynes,MiltonKeynes,
26-02-2023,Sunday,15:00:00,J12-J13,59,Flitwick,MiltonKeynes,Unconfirmed Roadwork,J13-J12,52,MiltonKeynes,Flitwick,Unconfirmed Roadwork
26-02-2023,Sunday,15:00:00,J11A-J12,60,Dunstable,Flitwick,,J12-J11A,57,Flitwick,Dunstable,
26-02-2023,Sunday,15:00:00,J11-J11A,58,Luton,Dunstable,,J11A-J11,55,Dunstable,Luton,
26-02-2023,Sunday,15:00:00,J10-J11,58,LutonAirport,Luton,,J11-J10,55,Luton,LutonAirport,
26-02-2023,Sunday,15:00:00,J9-J10,67,Dunstable,LutonAirport,,J10-J9,60,LutonAirport,Dunstable,
26-02-2023,Sunday,15:00:00,J8-J9,68,HemelHempstead,Dunstable,,J9-J8,59,Dunstable,HemelHempstead,
26-02-2023,Sunday,15:00:00,J7-J8,63,LimitedAccess,HemelHempstead,,J8-J7,63,HemelHempstead,LimitedAccess,
26-02-2023,Sunday,15:00:00,J6A-J7,66,LimitedAccess,LimitedAccess,,J7-J6A,63,LimitedAccess,LimitedAccess,
26-02-2023,Sunday,15:00:00,J6-J6A,68,StAlbans,LimitedAccess,,J6A-J6,70,LimitedAccess,StAlbans,
26-02-2023,Sunday,15:00:00,J5-J6,67,Watford,StAlbans,,J6-J5,67,StAlbans,Watford,
26-02-2023,Sunday,15:00:00,J4-J5,67,LimitedAccess,Watford,Unconfirmed Roadwork,J5-J4,69,Watford,LimitedAccess,
26-02-2023,Sunday,15:00:00,J2-J4,64,LimitedAccess,LimitedAccess,,J4-J2,68,LimitedAccess,LimitedAccess,
26-02-2023,Sunday,15:00:00,J1-J2,70,BrentCross,LimitedAccess,,J2-J1,57,LimitedAccess,BrentCross,
26-02-2023,Sunday,19:00:00,J47-J48,70,Garforth/A1(M)Interchange,A1(M)Interchange,,J48-J47,70,A1(M)Interchange,Garforth/A1(M)Interchange,
26-02-2023,Sunday,19:00:00,J46-J47,70,Leeds,Garforth/A1(M)Interchange,,J47-J46,70,Garforth/A1(M)Interchange,Leeds,
26-02-2023,Sunday,19:00:00,J45-J46,70,LimitedAccess,Leeds,,J46-J45,70,Leeds,LimitedAccess,
26-02-2023,Sunday,19:00:00,J43|44-J45,70,Leeds,LimitedAccess,,J45-J43|44,62,LimitedAccess,Leeds,
26-02-2023,Sunday,19:00:00,J42-J43|44,58,Manchester/Hull,Leeds,Unconfirmed Roadwork,J43|44-J42,51,Leeds,Manchester/Hull,
26-02-2023,Sunday,19:00:00,J41-J42,51,Wakefield,Manchester/Hull,Unconfirmed Roadwork,J42-J41,70,Manchester/Hull,Wakefield,
26-02-2023,Sunday,19:00:00,J40-J41,68,Dewsbury/Wakefield,Wakefield,Unconfirmed Roadwork,J41-J40,69,Wakefield,Dewsbury/Wakefield,
26-02-2023,Sunday,19:00:00,J39-J40,69,Wakefield,Dewsbury/Wakefield,,J40-J39,66,Dewsbury/Wakefield,Wakefield,
26-02-2023,Sunday,19:00:00,J38-J39,69,Huddersfield,Wakefield,,J39-J38,68,Wakefield,Huddersfield,
26-02-2023,Sunday,19:00:00,J37-J38,69,Barnsley,Huddersfield,,J38-J37,70,Huddersfield,Barnsley,
26-02-2023,Sunday,19:00:00,J36-J37,64,Barnsley,Barnsley,,J37-J36,70,Barnsley,Barnsley,
26-02-2023,Sunday,19:00:00,J35A-J36,66,Chapeltown,Barnsley,,J36-J35A,70,Barnsley,Chapeltown,
26-02-2023,Sunday,19:00:00,J35-J35A,63,Sheffield/Rotherham,Chapeltown,,J35A-J35,69,Chapeltown,Sheffield/Rotherham,
26-02-2023,Sunday,19:00:00,J34-J35,60,Sheffield/Rotherham,Sheffield/Rotherham,,J35-J34,65,Sheffield/Rotherham,Sheffield/Rotherham,
26-02-2023,Sunday,19:00:00,J33-J34,58,SheffieldAirport/Rotherham,Sheffield/Rotherham,,J34-J33,59,Sheffield/Rotherham,SheffieldAirport/Rotherham,
26-02-2023,Sunday,19:00:00,J32-J33,63,Doncaster,SheffieldAirport/Rotherham,,J33-J32,62,SheffieldAirport/Rotherham,Doncaster,
26-02-2023,Sunday,19:00:00,J31-J32,70,Sheffield,Doncaster,,J32-J31,68,Doncaster,Sheffield,
26-02-2023,Sunday,19:00:00,J30-J31,70,Sheffield,Sheffield,Incident,J31-J30,69,Sheffield,Sheffield,
26-02-2023,Sunday,19:00:00,J29A-J30,70,Chesterfield(E)/Bolsover,Sheffield,,J30-J29A,69,Sheffield,Chesterfield(E)/Bolsover,
26-02-2023,Sunday,19:00:00,J29-J29A,70,Chesterfield/Mansfield,Chesterfield(E)/Bolsover,,J29A-J29,69,Chesterfield(E)/Bolsover,Chesterfield/Mansfield,
26-02-2023,Sunday,19:00:00,J28-J29,70,Mansfield,Chesterfield/Mansfield,,J29-J28,70,Chesterfield/Mansfield,Mansfield,
26-02-2023,Sunday,19:00:00,J27-J28,70,Mansfield,Mansfield,,J28-J27,69,Mansfield,Mansfield,
26-02-2023,Sunday,19:00:00,J26-J27,68,Nottingham,Mansfield,,J27-J26,70,Mansfield,Nottingham,
26-02-2023,Sunday,19:00:00,J25-J26,68,Nottingham/Derby,Nottingham,,J26-J25,68,Nottingham,Nottingham/Derby,
26-02-2023,Sunday,19:00:00,J24A-J25,67,Derby,Nottingham/Derby,,J25-J24A,63,Nottingham/Derby,Derby,
26-02-2023,Sunday,19:00:00,J24-J24A,68,Derby,Derby,,J24A-J24,51,Derby,Derby,
26-02-2023,Sunday,19:00:00,J23A-J24,68,Nottingham/EastMidsAirport,Derby,,J24-J23A,48,Derby,Nottingham/EastMidsAirport,
26-02-2023,Sunday,19:00:00,J23-J23A,66,Loughborough,Nottingham/EastMidsAirport,,J23A-J23,70,Nottingham/EastMidsAirport,Loughborough,
26-02-2023,Sunday,19:00:00,J22-J23,69,Coalville/Leicester,Loughborough,,J23-J22,69,Loughborough,Coalville/Leicester,
26-02-2023,Sunday,19:00:00,J21A-J22,69,Leicester,Coalville/Leicester,Unconfirmed Roadwork,J22-J21A,68,Coalville/Leicester,Leicester,
26-02-2023,Sunday,19:00:00,J21-J21A,62,Leicester,Leicester,Unconfirmed Roadwork,J21A-J21,67,Leicester,Leicester,
26-02-2023,Sunday,19:00:00,J20-J21,70,Lutterworth/Rugby,Leicester,Unconfirmed Roadwork,J21-J20,70,Leicester,Lutterworth/Rugby,
26-02-2023,Sunday,19:00:00,J19-J20,68,Birmingham,Lutterworth/Rugby,,J20-J19,68,Lutterworth/Rugby,Birmingham,
26-02-2023,Sunday,19:00:00,J18-J19,69,Rugby,Birmingham,,J19-J18,67,Birmingham,Rugby,
26-02-2023,Sunday,19:00:00,J17-J18,70,Coventry,Rugby,,J18-J17,66,Rugby,Coventry,
26-02-2023,Sunday,19:00:00,J16-J17,67,Northampton,Coventry,,J17-J16,42,Coventry,Northampton,Unconfirmed Roadwork
26-02-2023,Sunday,19:00:00,J15A-J16,58,Northampton,Northampton,,J16-J15A,53,Northampton,Northampton,
26-02-2023,Sunday,19:00:00,J15-J15A,58,Northampton,Northampton,,J15A-J15,57,Northampton,Northampton,
26-02-2023,Sunday,19:00:00,J14-J15,63,MiltonKeynes,Northampton,Unconfirmed Roadwork,J15-J14,63,Northampton,MiltonKeynes,
26-02-2023,Sunday,19:00:00,J13-J14,63,MiltonKeynes,MiltonKeynes,,J14-J13,62,MiltonKeynes,MiltonKeynes,
26-02-2023,Sunday,19:00:00,J12-J13,57,Flitwick,MiltonKeynes,Unconfirmed Roadwork,J13-J12,59,MiltonKeynes,Flitwick,Unconfirmed Roadwork
26-02-2023,Sunday,19:00:00,J11A-J12,63,Dunstable,Flitwick,,J12-J11A,64,Flitwick,Dunstable,
26-02-2023,Sunday,19:00:00,J11-J11A,58,Luton,Dunstable,,J11A-J11,59,Dunstable,Luton,
26-02-2023,Sunday,19:00:00,J10-J11,57,LutonAirport,Luton,,J11-J10,58,Luton,LutonAirport,
26-02-2023,Sunday,19:00:00,J9-J10,63,Dunstable,LutonAirport,,J10-J9,63,LutonAirport,Dunstable,
26-02-2023,Sunday,19:00:00,J8-J9,61,HemelHempstead,Dunstable,,J9-J8,60,Dunstable,HemelHempstead,
26-02-2023,Sunday,19:00:00,J7-J8,55,LimitedAccess,HemelHempstead,,J8-J7,60,HemelHempstead,LimitedAccess,
26-02-2023,Sunday,19:00:00,J6A-J7,49,LimitedAccess,LimitedAccess,,J7-J6A,60,LimitedAccess,LimitedAccess,
26-02-2023,Sunday,19:00:00,J6-J6A,56,StAlbans,LimitedAccess,,J6A-J6,70,LimitedAccess,StAlbans,
26-02-2023,Sunday,19:00:00,J5-J6,66,Watford,StAlbans,,J6-J5,67,StAlbans,Watford,
26-02-2023,Sunday,19:00:00,J4-J5,66,LimitedAccess,Watford,Unconfirmed Roadwork,J5-J4,70,Watford,LimitedAccess,
26-02-2023,Sunday,19:00:00,J2-J4,65,LimitedAccess,LimitedAccess,,J4-J2,70,LimitedAccess,LimitedAccess,
26-02-2023,Sunday,19:00:00,J1-J2,60,BrentCross,LimitedAccess,,J2-J1,56,LimitedAccess,BrentCross,
27-02-2023,Monday,10:00:00,J47-J48,70,Garforth/A1(M)Interchange,A1(M)Interchange,,J48-J47,70,A1(M)Interchange,Garforth/A1(M)Interchange,
27-02-2023,Monday,10:00:00,J46-J47,70,Leeds,Garforth/A1(M)Interchange,,J47-J46,69,Garforth/A1(M)Interchange,Leeds,
27-02-2023,Monday,10:00:00,J45-J46,70,LimitedAccess,Leeds,,J46-J45,69,Leeds,LimitedAccess,
27-02-2023,Monday,10:00:00,J43|44-J45,68,Leeds,LimitedAccess,,J45-J43|44,65,LimitedAccess,Leeds,
27-02-2023,Monday,10:00:00,J42-J43|44,58,Manchester/Hull,Leeds,Unconfirmed Roadwork,J43|44-J42,52,Leeds,Manchester/Hull,
27-02-2023,Monday,10:00:00,J41-J42,33,Wakefield,Manchester/Hull,Unconfirmed Roadwork,J42-J41,62,Manchester/Hull,Wakefield,
27-02-2023,Monday,10:00:00,J40-J41,49,Dewsbury/Wakefield,Wakefield,Unconfirmed Roadwork,J41-J40,66,Wakefield,Dewsbury/Wakefield,
27-02-2023,Monday,10:00:00,J39-J40,66,Wakefield,Dewsbury/Wakefield,,J40-J39,63,Dewsbury/Wakefield,Wakefield,
27-02-2023,Monday,10:00:00,J38-J39,68,Huddersfield,Wakefield,,J39-J38,64,Wakefield,Huddersfield,
27-02-2023,Monday,10:00:00,J37-J38,68,Barnsley,Huddersfield,,J38-J37,69,Huddersfield,Barnsley,
27-02-2023,Monday,10:00:00,J36-J37,63,Barnsley,Barnsley,,J37-J36,70,Barnsley,Barnsley,
27-02-2023,Monday,10:00:00,J35A-J36,67,Chapeltown,Barnsley,,J36-J35A,70,Barnsley,Chapeltown,
27-02-2023,Monday,10:00:00,J35-J35A,66,Sheffield/Rotherham,Chapeltown,,J35A-J35,66,Chapeltown,Sheffield/Rotherham,
27-02-2023,Monday,10:00:00,J34-J35,66,Sheffield/Rotherham,Sheffield/Rotherham,,J35-J34,63,Sheffield/Rotherham,Sheffield/Rotherham,
27-02-2023,Monday,10:00:00,J33-J34,60,SheffieldAirport/Rotherham,Sheffield/Rotherham,,J34-J33,63,Sheffield/Rotherham,SheffieldAirport/Rotherham,
27-02-2023,Monday,10:00:00,J32-J33,63,Doncaster,SheffieldAirport/Rotherham,,J33-J32,68,SheffieldAirport/Rotherham,Doncaster,
27-02-2023,Monday,10:00:00,J31-J32,68,Sheffield,Doncaster,,J32-J31,67,Doncaster,Sheffield,
27-02-2023,Monday,10:00:00,J30-J31,69,Sheffield,Sheffield,Incident,J31-J30,68,Sheffield,Sheffield,
27-02-2023,Monday,10:00:00,J29A-J30,69,Chesterfield(E)/Bolsover,Sheffield,,J30-J29A,67,Sheffield,Chesterfield(E)/Bolsover,
27-02-2023,Monday,10:00:00,J29-J29A,70,Chesterfield/Mansfield,Chesterfield(E)/Bolsover,,J29A-J29,68,Chesterfield(E)/Bolsover,Chesterfield/Mansfield,
27-02-2023,Monday,10:00:00,J28-J29,69,Mansfield,Chesterfield/Mansfield,,J29-J28,67,Chesterfield/Mansfield,Mansfield,
27-02-2023,Monday,10:00:00,J27-J28,66,Mansfield,Mansfield,,J28-J27,63,Mansfield,Mansfield,
27-02-2023,Monday,10:00:00,J26-J27,65,Nottingham,Mansfield,,J27-J26,62,Mansfield,Nottingham,
27-02-2023,Monday,10:00:00,J25-J26,65,Nottingham/Derby,Nottingham,,J26-J25,66,Nottingham,Nottingham/Derby,
27-02-2023,Monday,10:00:00,J24A-J25,65,Derby,Nottingham/Derby,,J25-J24A,65,Nottingham/Derby,Derby,
27-02-2023,Monday,10:00:00,J24-J24A,68,Derby,Derby,,J24A-J24,66,Derby,Derby,
27-02-2023,Monday,10:00:00,J23A-J24,64,Nottingham/EastMidsAirport,Derby,,J24-J23A,65,Derby,Nottingham/EastMidsAirport,
27-02-2023,Monday,10:00:00,J23-J23A,69,Loughborough,Nottingham/EastMidsAirport,,J23A-J23,67,Nottingham/EastMidsAirport,Loughborough,
27-02-2023,Monday,10:00:00,J22-J23,69,Coalville/Leicester,Loughborough,,J23-J22,68,Loughborough,Coalville/Leicester,
27-02-2023,Monday,10:00:00,J21A-J22,68,Leicester,Coalville/Leicester,Unconfirmed Roadwork,J22-J21A,66,Coalville/Leicester,Leicester,
27-02-2023,Monday,10:00:00,J21-J21A,61,Leicester,Leicester,Unconfirmed Roadwork,J21A-J21,62,Leicester,Leicester,
27-02-2023,Monday,10:00:00,J20-J21,69,Lutterworth/Rugby,Leicester,Unconfirmed Roadwork,J21-J20,67,Leicester,Lutterworth/Rugby,
27-02-2023,Monday,10:00:00,J19-J20,68,Birmingham,Lutterworth/Rugby,,J20-J19,65,Lutterworth/Rugby,Birmingham,
27-02-2023,Monday,10:00:00,J18-J19,69,Rugby,Birmingham,,J19-J18,67,Birmingham,Rugby,
27-02-2023,Monday,10:00:00,J17-J18,69,Coventry,Rugby,,J18-J17,66,Rugby,Coventry,
27-02-2023,Monday,10:00:00,J16-J17,67,Northampton,Coventry,,J17-J16,53,Coventry,Northampton,Unconfirmed Roadwork
27-02-2023,Monday,10:00:00,J15A-J16,61,Northampton,Northampton,,J16-J15A,50,Northampton,Northampton,
27-02-2023,Monday,10:00:00,J15-J15A,61,Northampton,Northampton,,J15A-J15,59,Northampton,Northampton,
27-02-2023,Monday,10:00:00,J14-J15,65,MiltonKeynes,Northampton,Unconfirmed Roadwork,J15-J14,63,Northampton,MiltonKeynes,
27-02-2023,Monday,10:00:00,J13-J14,66,MiltonKeynes,MiltonKeynes,,J14-J13,66,MiltonKeynes,MiltonKeynes,
27-02-2023,Monday,10:00:00,J12-J13,58,Flitwick,MiltonKeynes,Unconfirmed Roadwork,J13-J12,61,MiltonKeynes,Flitwick,Unconfirmed Roadwork
27-02-2023,Monday,10:00:00,J11A-J12,64,Dunstable,Flitwick,,J12-J11A,60,Flitwick,Dunstable,
27-02-2023,Monday,10:00:00,J11-J11A,62,Luton,Dunstable,,J11A-J11,55,Dunstable,Luton,
27-02-2023,Monday,10:00:00,J10-J11,38,LutonAirport,Luton,,J11-J10,46,Luton,LutonAirport,
27-02-2023,Monday,10:00:00,J9-J10,41,Dunstable,LutonAirport,,J10-J9,40,LutonAirport,Dunstable,
27-02-2023,Monday,10:00:00,J8-J9,61,HemelHempstead,Dunstable,,J9-J8,51,Dunstable,HemelHempstead,
27-02-2023,Monday,10:00:00,J7-J8,57,LimitedAccess,HemelHempstead,,J8-J7,46,HemelHempstead,LimitedAccess,
27-02-2023,Monday,10:00:00,J6A-J7,61,LimitedAccess,LimitedAccess,,J7-J6A,42,LimitedAccess,LimitedAccess,
27-02-2023,Monday,10:00:00,J6-J6A,63,StAlbans,LimitedAccess,,J6A-J6,66,LimitedAccess,StAlbans,
27-02-2023,Monday,10:00:00,J5-J6,66,Watford,StAlbans,,J6-J5,51,StAlbans,Watford,
27-02-2023,Monday,10:00:00,J4-J5,68,LimitedAccess,Watford,Unconfirmed Roadwork,J5-J4,62,Watford,LimitedAccess,
27-02-2023,Monday,10:00:00,J2-J4,67,LimitedAccess,LimitedAccess,,J4-J2,66,LimitedAccess,LimitedAccess,
27-02-2023,Monday,10:00:00,J1-J2,66,BrentCross,LimitedAccess,,J2-J1,18,LimitedAccess,BrentCross,
27-02-2023,Monday,15:00:00,J47-J48,70,Garforth/A1(M)Interchange,A1(M)Interchange,,J48-J47,65,A1(M)Interchange,Garforth/A1(M)Interchange,
27-02-2023,Monday,15:00:00,J46-J47,70,Leeds,Garforth/A1(M)Interchange,,J47-J46,67,Garforth/A1(M)Interchange,Leeds,
27-02-2023,Monday,15:00:00,J45-J46,67,LimitedAccess,Leeds,,J46-J45,69,Leeds,LimitedAccess,
27-02-2023,Monday,15:00:00,J43|44-J45,68,Leeds,LimitedAccess,,J45-J43|44,61,LimitedAccess,Leeds,
27-02-2023,Monday,15:00:00,J42-J43|44,59,Manchester/Hull,Leeds,Unconfirmed Roadwork,J43|44-J42,49,Leeds,Manchester/Hull,
27-02-2023,Monday,15:00:00,J41-J42,50,Wakefield,Manchester/Hull,Unconfirmed Roadwork,J42-J41,63,Manchester/Hull,Wakefield,
27-02-2023,Monday,15:00:00,J40-J41,64,Dewsbury/Wakefield,Wakefield,Unconfirmed Roadwork,J41-J40,66,Wakefield,Dewsbury/Wakefield,
27-02-2023,Monday,15:00:00,J39-J40,65,Wakefield,Dewsbury/Wakefield,,J40-J39,64,Dewsbury/Wakefield,Wakefield,
27-02-2023,Monday,15:00:00,J38-J39,68,Huddersfield,Wakefield,,J39-J38,63,Wakefield,Huddersfield,
27-02-2023,Monday,15:00:00,J37-J38,65,Barnsley,Huddersfield,,J38-J37,61,Huddersfield,Barnsley,
27-02-2023,Monday,15:00:00,J36-J37,63,Barnsley,Barnsley,,J37-J36,68,Barnsley,Barnsley,
27-02-2023,Monday,15:00:00,J35A-J36,64,Chapeltown,Barnsley,,J36-J35A,60,Barnsley,Chapeltown,
27-02-2023,Monday,15:00:00,J35-J35A,63,Sheffield/Rotherham,Chapeltown,,J35A-J35,62,Chapeltown,Sheffield/Rotherham,
27-02-2023,Monday,15:00:00,J34-J35,66,Sheffield/Rotherham,Sheffield/Rotherham,,J35-J34,62,Sheffield/Rotherham,Sheffield/Rotherham,
27-02-2023,Monday,15:00:00,J33-J34,61,SheffieldAirport/Rotherham,Sheffield/Rotherham,,J34-J33,59,Sheffield/Rotherham,SheffieldAirport/Rotherham,
27-02-2023,Monday,15:00:00,J32-J33,63,Doncaster,SheffieldAirport/Rotherham,,J33-J32,65,SheffieldAirport/Rotherham,Doncaster,
27-02-2023,Monday,15:00:00,J31-J32,63,Sheffield,Doncaster,,J32-J31,63,Doncaster,Sheffield,
27-02-2023,Monday,15:00:00,J30-J31,67,Sheffield,Sheffield,Incident,J31-J30,65,Sheffield,Sheffield,
27-02-2023,Monday,15:00:00,J29A-J30,65,Chesterfield(E)/Bolsover,Sheffield,,J30-J29A,66,Sheffield,Chesterfield(E)/Bolsover,
27-02-2023,Monday,15:00:00,J29-J29A,64,Chesterfield/Mansfield,Chesterfield(E)/Bolsover,,J29A-J29,65,Chesterfield(E)/Bolsover,Chesterfield/Mansfield,
27-02-2023,Monday,15:00:00,J28-J29,68,Mansfield,Chesterfield/Mansfield,,J29-J28,66,Chesterfield/Mansfield,Mansfield,
27-02-2023,Monday,15:00:00,J27-J28,69,Mansfield,Mansfield,,J28-J27,61,Mansfield,Mansfield,
27-02-2023,Monday,15:00:00,J26-J27,65,Nottingham,Mansfield,,J27-J26,61,Mansfield,Nottingham,
27-02-2023,Monday,15:00:00,J25-J26,66,Nottingham/Derby,Nottingham,,J26-J25,63,Nottingham,Nottingham/Derby,
27-02-2023,Monday,15:00:00,J24A-J25,64,Derby,Nottingham/Derby,,J25-J24A,65,Nottingham/Derby,Derby,
27-02-2023,Monday,15:00:00,J24-J24A,68,Derby,Derby,,J24A-J24,63,Derby,Derby,
27-02-2023,Monday,15:00:00,J23A-J24,65,Nottingham/EastMidsAirport,Derby,,J24-J23A,67,Derby,Nottingham/EastMidsAirport,
27-02-2023,Monday,15:00:00,J23-J23A,63,Loughborough,Nottingham/EastMidsAirport,,J23A-J23,65,Nottingham/EastMidsAirport,Loughborough,
27-02-2023,Monday,15:00:00,J22-J23,64,Coalville/Leicester,Loughborough,,J23-J22,66,Loughborough,Coalville/Leicester,
27-02-2023,Monday,15:00:00,J21A-J22,51,Leicester,Coalville/Leicester,Unconfirmed Roadwork,J22-J21A,67,Coalville/Leicester,Leicester,
27-02-2023,Monday,15:00:00,J21-J21A,56,Leicester,Leicester,Unconfirmed Roadwork,J21A-J21,60,Leicester,Leicester,
27-02-2023,Monday,15:00:00,J20-J21,65,Lutterworth/Rugby,Leicester,Unconfirmed Roadwork,J21-J20,66,Leicester,Lutterworth/Rugby,
27-02-2023,Monday,15:00:00,J19-J20,69,Birmingham,Lutterworth/Rugby,,J20-J19,68,Lutterworth/Rugby,Birmingham,
27-02-2023,Monday,15:00:00,J18-J19,69,Rugby,Birmingham,,J19-J18,63,Birmingham,Rugby,
27-02-2023,Monday,15:00:00,J17-J18,70,Coventry,Rugby,,J18-J17,62,Rugby,Coventry,
27-02-2023,Monday,15:00:00,J16-J17,63,Northampton,Coventry,,J17-J16,66,Coventry,Northampton,Unconfirmed Roadwork
27-02-2023,Monday,15:00:00,J15A-J16,57,Northampton,Northampton,,J16-J15A,59,Northampton,Northampton,
27-02-2023,Monday,15:00:00,J15-J15A,57,Northampton,Northampton,,J15A-J15,58,Northampton,Northampton,
27-02-2023,Monday,15:00:00,J14-J15,63,MiltonKeynes,Northampton,Unconfirmed Roadwork,J15-J14,62,Northampton,MiltonKeynes,
27-02-2023,Monday,15:00:00,J13-J14,65,MiltonKeynes,MiltonKeynes,,J14-J13,66,MiltonKeynes,MiltonKeynes,
27-02-2023,Monday,15:00:00,J12-J13,57,Flitwick,MiltonKeynes,Unconfirmed Roadwork,J13-J12,62,MiltonKeynes,Flitwick,Unconfirmed Roadwork
27-02-2023,Monday,15:00:00,J11A-J12,59,Dunstable,Flitwick,,J12-J11A,59,Flitwick,Dunstable,
27-02-2023,Monday,15:00:00,J11-J11A,57,Luton,Dunstable,,J11A-J11,55,Dunstable,Luton,
27-02-2023,Monday,15:00:00,J10-J11,58,LutonAirport,Luton,,J11-J10,57,Luton,LutonAirport,
27-02-2023,Monday,15:00:00,J9-J10,61,Dunstable,LutonAirport,,J10-J9,61,LutonAirport,Dunstable,
27-02-2023,Monday,15:00:00,J8-J9,61,HemelHempstead,Dunstable,,J9-J8,61,Dunstable,HemelHempstead,
27-02-2023,Monday,15:00:00,J7-J8,67,LimitedAccess,HemelHempstead,,J8-J7,49,HemelHempstead,LimitedAccess,
27-02-2023,Monday,15:00:00,J6A-J7,62,LimitedAccess,LimitedAccess,,J7-J6A,60,LimitedAccess,LimitedAccess,
27-02-2023,Monday,15:00:00,J6-J6A,65,StAlbans,LimitedAccess,,J6A-J6,70,LimitedAccess,StAlbans,
27-02-2023,Monday,15:00:00,J5-J6,63,Watford,StAlbans,,J6-J5,70,StAlbans,Watford,
27-02-2023,Monday,15:00:00,J4-J5,65,LimitedAccess,Watford,Unconfirmed Roadwork,J5-J4,68,Watford,LimitedAccess,
27-02-2023,Monday,15:00:00,J2-J4,70,LimitedAccess,LimitedAccess,,J4-J2,70,LimitedAccess,LimitedAccess,
27-02-2023,Monday,15:00:00,J1-J2,70,BrentCross,LimitedAccess,,J2-J1,56,LimitedAccess,BrentCross,
27-02-2023,Monday,19:00:00,J47-J48,70,Garforth/A1(M)Interchange,A1(M)Interchange,,J48-J47,67,A1(M)Interchange,Garforth/A1(M)Interchange,
27-02-2023,Monday,19:00:00,J46-J47,69,Leeds,Garforth/A1(M)Interchange,,J47-J46,70,Garforth/A1(M)Interchange,Leeds,
27-02-2023,Monday,19:00:00,J45-J46,65,LimitedAccess,Leeds,,J46-J45,68,Leeds,LimitedAccess,
27-02-2023,Monday,19:00:00,J43|44-J45,66,Leeds,LimitedAccess,,J45-J43|44,65,LimitedAccess,Leeds,
27-02-2023,Monday,19:00:00,J42-J43|44,58,Manchester/Hull,Leeds,Unconfirmed Roadwork,J43|44-J42,48,Leeds,Manchester/Hull,
27-02-2023,Monday,19:00:00,J41-J42,51,Wakefield,Manchester/Hull,Unconfirmed Roadwork,J42-J41,65,Manchester/Hull,Wakefield,
27-02-2023,Monday,19:00:00,J40-J41,66,Dewsbury/Wakefield,Wakefield,Unconfirmed Roadwork,J41-J40,67,Wakefield,Dewsbury/Wakefield,
27-02-2023,Monday,19:00:00,J39-J40,67,Wakefield,Dewsbury/Wakefield,,J40-J39,66,Dewsbury/Wakefield,Wakefield,
